,date,bus_total_passenger,bus_commute_passenger,bus_other_passenger,train_total_passenger,train_commute_passenger,train_other_passenger,fine_dust(㎍/㎥),avg_temp,min_temp,max_temp,precipitation(mm),snow_depth(mm),season,year,fd_grade,p_grade,s_grade,at_grade,day_type,total_other,other_category
462,2022-04-08,40.435705507764496,40.20057061680496,37.506717198545154,37.953954283685434,39.82390501969522,35.010920843903556,7.0769230769230775,29.677419354838708,24.61538461538462,31.77777777777778,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday,78.38965979144993,Medium
463,2022-04-09,26.289736545434234,16.365471732612903,32.36113337298523,25.400561746197955,15.127375892859359,33.910244913413436,7.6923076923076925,34.946236559139784,32.63736263736264,36.44444444444444,0.14188422247446084,0.0,Spring,2022,Normal,Light,No_Snow,Warm,Weekend,51.69029829163219,Low
464,2022-04-10,16.264675861508618,9.67879272458164,20.384936872684307,15.726639424901407,9.449423037322077,20.919554232546105,6.615384615384616,35.376344086021504,32.96703296703297,37.44444444444445,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend,31.991315286410025,Low
465,2022-04-11,38.83950244259148,41.073482331327774,34.01834407864322,35.72557347762893,40.697205620020895,30.035159515008495,4.3076923076923075,36.88172043010752,33.73626373626374,39.111111111111114,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,74.56507592022041,Medium
466,2022-04-12,39.63099602888454,42.020831732959124,34.621534157368565,36.07949001235457,41.03553491341632,30.39166143090315,2.9230769230769234,36.55913978494624,36.48351648351649,38.888888888888886,0.14188422247446084,0.0,Spring,2022,Good,Light,No_Snow,Warm,Weekday,75.71048604123911,Medium
467,2022-04-13,38.58488386264612,41.477858574886156,33.2454854023188,35.19908168241744,40.09503984941824,29.594716184017628,0.7692307692307692,29.892473118279568,32.197802197802204,27.22222222222222,0.3688989784335982,0.0,Spring,2022,Good,Light,No_Snow,Mild,Weekday,73.78396554506357,Medium
468,2022-04-14,38.76706259331105,40.959175040004844,33.98566879894945,35.99367324227899,40.304252396464705,30.8955731196465,0.9230769230769234,29.999999999999996,31.538461538461544,26.555555555555557,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Mild,Weekday,74.76073583559004,Medium
469,2022-04-15,41.11893287697667,41.07183236805974,37.98373212629084,38.1247763414205,40.44471983836941,34.76697374372695,7.599554069119287,30.10752688172043,27.252747252747255,31.0,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday,79.24370921839717,Medium
470,2022-04-16,24.788101380241923,15.733589898113415,30.265477816355215,23.090341435734796,14.19523361757625,30.42258721541228,4.769230769230769,29.999999999999996,26.813186813186817,32.0,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekend,47.87844281597672,Low
471,2022-04-17,13.913859294543016,8.555438224834273,17.21366851105374,13.165150096195728,8.431354549416668,17.038509275667366,6.0,30.86021505376344,26.923076923076927,33.888888888888886,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekend,27.079009390738744,Low
472,2022-04-18,37.92865957079452,40.81671017881274,32.64392908757814,35.29133020201303,40.779244891359994,29.145681312892606,6.461538461538462,32.1505376344086,31.538461538461544,33.55555555555556,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,73.21998977280755,Medium
473,2022-04-19,39.62491494094108,42.31119821955439,34.37395268001319,36.97938393857899,42.18408471216373,31.03598934122627,8.0,32.1505376344086,28.791208791208796,34.111111111111114,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,76.60429887952007,Medium
474,2022-04-20,40.657036796294975,42.54568234366192,35.97746995309331,37.49850226393576,42.017070288303536,32.16200749513177,7.846153846153846,32.68817204301075,29.67032967032967,34.111111111111114,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,78.15553906023074,Medium
475,2022-04-21,41.53659824702166,44.39783373347197,35.99528681168309,37.59820439979755,41.912246924974596,32.44441912728752,5.384615384615385,33.33333333333333,29.560439560439562,34.77777777777778,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,79.13480264681921,Medium
476,2022-04-22,40.454875534475576,41.3415878380937,36.608721032150264,38.0111587848682,40.38519588116546,34.607889252227686,6.769230769230769,31.93548387096774,33.51648351648352,28.22222222222222,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,78.46603431934378,Medium
477,2022-04-23,24.949535856836714,15.985871986653148,30.340299791275612,23.54999112378493,14.49535510516657,31.01224510667609,6.923076923076924,34.83870967741935,30.439560439560445,37.66666666666667,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend,48.499526980621646,Low
478,2022-04-24,13.756017611033812,8.651163142958225,16.861040425061233,13.003705168602,8.31819907259235,16.838441069742622,6.461538461538462,35.69892473118279,35.4945054945055,36.77777777777778,0.0851305334846765,0.0,Spring,2022,Normal,Light,No_Snow,Warm,Weekend,26.759722779635812,Low
479,2022-04-25,39.62628604218929,42.02905450072112,34.6066315804812,36.19051282883572,41.67723170387793,30.016510044958004,5.538461538461539,37.31182795698925,37.69230769230769,35.77777777777778,0.3688989784335982,0.0,Spring,2022,Normal,Light,No_Snow,Warm,Weekday,75.81679887102501,Medium
480,2022-04-26,40.64727404759245,42.28512339020387,36.173168384988976,37.91753775797626,42.6155351945993,32.404168607753135,6.0,39.354838709677416,37.69230769230769,41.44444444444444,0.28376844494892167,0.0,Spring,2022,Normal,Light,No_Snow,Warm,Weekday,78.56481180556871,Medium
481,2022-04-27,42.45253196697169,43.657270711907756,38.192611059522434,39.27363507655785,43.14947274054998,34.46344985868138,24.76923076923077,34.83870967741935,32.85714285714286,36.11111111111111,0.0,0.0,Spring,2022,Very_bad,Dry,No_Snow,Warm,Weekday,81.72616704352954,Medium
482,2022-04-28,42.51418074161343,43.28456835337994,38.60403257107205,39.51130925975572,42.99275457604635,35.05196095793604,10.615384615384617,35.376344086021504,31.758241758241763,38.333333333333336,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,82.02549000136915,Medium
483,2022-04-29,43.82114492032379,43.62143134583987,40.60194930121265,41.419775646150384,43.160947487423265,38.48036146884128,7.599554069119287,30.215053763440856,30.769230769230774,27.888888888888893,4.3984108967082856,0.0,Spring,2022,Normal,Moderate,No_Snow,Mild,Weekday,85.24092056647417,Medium
484,2022-04-30,25.642640233188775,16.011892718847342,31.52440335601616,27.198636469101753,16.56440703056707,35.97774170709578,2.6153846153846154,29.784946236559136,30.549450549450555,29.333333333333336,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Mild,Weekend,52.84127670229053,Low
485,2022-05-01,15.84940991864799,9.835349894997417,19.534982198595934,16.105100798138036,10.019356140581568,21.111519694930763,6.153846153846154,30.215053763440856,27.692307692307697,30.888888888888886,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekend,31.954510716786025,Low
486,2022-05-02,40.97189496348808,43.56195152245627,35.695513198384425,38.78964091602539,44.28747817730572,32.52042699766468,5.6923076923076925,31.075268817204297,29.010989010989015,31.111111111111107,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday,79.76153587951347,Medium
487,2022-05-03,42.99016869623506,44.72425597476043,38.25668110119225,40.56259975723651,45.04559712928711,35.15812381819323,4.923076923076923,31.72043010752688,29.010989010989015,32.66666666666667,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Mild,Weekday,83.55276845347157,Medium
488,2022-05-04,45.783216197276076,45.767492585984726,42.26240545694833,43.653516243473575,46.58780310905682,39.55607117329606,5.230769230769231,34.946236559139784,30.000000000000004,37.55555555555556,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,89.43673244074965,High
489,2022-05-05,20.693701059302665,12.654677294233352,25.65821922375016,20.21496870482998,12.413422517960562,26.64699072376863,4.0,36.12903225806451,32.74725274725275,38.22222222222222,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend,40.90866976413265,Low
490,2022-05-06,38.885700937427,35.24738088617634,38.8541309280795,37.842200131199675,36.427545346959135,37.889500385961306,4.615384615384616,36.88172043010752,34.06593406593407,38.0,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,76.72790106862668,Medium
491,2022-05-07,24.319578310193886,15.628641414835386,29.53635544345874,23.12228979900482,14.157873495774396,30.516511360948833,3.5384615384615383,35.59139784946236,35.824175824175825,35.22222222222222,0.14188422247446084,0.0,Spring,2022,Normal,Light,No_Snow,Warm,Weekend,47.44186810919871,Low
492,2022-05-08,15.02408313951717,9.45748125804019,18.408126606994543,13.183253166885265,8.402615994184472,17.098612456868395,1.8461538461538463,32.25806451612903,31.868131868131872,29.77777777777778,0.5675368898978433,0.0,Spring,2022,Good,Light,No_Snow,Warm,Weekend,28.207336306402436,Low
493,2022-05-09,41.23199794842628,43.62297311479525,36.09803731958499,39.128810511041564,44.482796976786695,32.979294200278005,1.8461538461538463,35.05376344086021,31.098901098901102,37.66666666666667,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday,80.36080845946785,Medium
494,2022-05-10,42.80306415738211,44.73929498421986,37.91902182576216,40.98967994732777,45.68810025331279,35.375337504648265,3.230769230769231,37.204301075268816,33.956043956043956,38.77777777777778,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday,83.79274410470988,Medium
495,2022-05-11,43.87405927219915,44.98405756802988,39.581752004341396,41.279509407786136,45.1649138215497,36.39494839999954,3.384615384615385,36.98924731182795,37.252747252747255,37.55555555555556,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday,85.15356867998528,Medium
496,2022-05-12,43.779681802947366,44.59704651165307,39.73351543178395,41.41408525093641,44.93541888408397,36.85616558623819,4.0,38.27956989247311,34.50549450549451,40.77777777777778,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,85.19376705388378,Medium
497,2022-05-13,45.43333147134399,44.222072072559435,42.91535910353163,43.80666601748074,45.01607291571044,41.27263081230849,3.384615384615385,36.66666666666666,35.4945054945055,37.55555555555556,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday,89.23999748882473,High
498,2022-05-14,28.56576461746275,18.166014435285195,34.84959877847441,28.91888902647356,17.730448065088897,38.14561100138254,4.153846153846154,32.68817204301075,32.087912087912095,31.77777777777778,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend,57.48465364393631,Low
499,2022-05-15,17.48222646530098,11.027164346078983,21.40173417423607,17.702589089749154,11.051049598197782,23.171176943239054,2.9230769230769234,33.2258064516129,30.549450549450555,34.44444444444444,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekend,35.184815555050136,Low
500,2022-05-16,41.77421771056561,43.75799961699213,36.930771238159075,39.72396774427524,44.63409823375734,33.958560576749896,3.8461538461538467,34.40860215053763,30.989010989010993,35.888888888888886,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,81.49818545484085,Medium
501,2022-05-17,43.08905302607124,44.64914207319778,38.489956104735754,41.01937419277536,45.329033714667084,35.75755764133835,7.384615384615386,37.31182795698925,33.2967032967033,40.0,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,84.1084272188466,Medium
502,2022-05-18,43.50122129574146,45.365009742897854,38.62242345484563,40.68478296151409,44.74512416296374,35.66062551676139,8.0,37.31182795698925,36.26373626373626,37.77777777777778,0.4256526674233825,0.0,Spring,2022,Normal,Light,No_Snow,Warm,Weekday,84.18600425725555,Medium
503,2022-05-19,43.60239079432466,44.42039224766111,39.56938838499781,41.59789102732873,44.91492974146879,37.21971745300878,5.846153846153847,37.204301075268816,36.703296703296715,36.44444444444444,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,85.20028182165339,Medium
504,2022-05-20,45.28595078254334,43.78664406126828,43.014466759305506,43.67968404681672,44.61840574208739,41.39593915309597,4.615384615384616,37.956989247311824,36.15384615384616,38.22222222222222,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,88.96563482936006,High
505,2022-05-21,29.29340043265862,18.615074929971232,35.74845598264501,28.60588723480053,17.338259824657598,37.914861409245695,4.3076923076923075,37.41935483870968,36.703296703296715,38.44444444444444,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend,57.89928766745915,Low
506,2022-05-22,16.850948598937652,10.396986572003854,20.8182817306771,16.63460810208088,10.261711064633218,21.88479590674212,4.769230769230769,37.634408602150536,36.26373626373626,38.22222222222222,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend,33.48555670101853,Low
507,2022-05-23,41.89883557956958,43.631033591088254,37.25112144650814,39.15017954799828,44.074585441171976,33.39057893444598,9.384615384615387,40.537634408602145,38.57142857142858,43.66666666666667,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,81.04901512756786,Medium
508,2022-05-24,44.08203501894151,45.95886127649814,39.14776688748974,40.83995643241073,45.35448490998423,35.39772814863026,4.153846153846154,40.43010752688171,37.36263736263737,43.111111111111114,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday,84.92199145135224,Medium
509,2022-05-25,45.41205401123287,46.52820679828144,40.99601758989786,41.936108883708755,45.599238159508495,37.23216296628845,2.6153846153846154,38.387096774193544,37.36263736263737,39.22222222222222,0.9931895573212258,0.0,Spring,2022,Good,Light,No_Snow,Warm,Weekday,87.34816289494162,High
510,2022-05-26,44.2685682656077,44.71670942145255,40.4860403698665,42.012087681777075,45.07020064060101,37.8557922208398,2.769230769230769,35.91397849462365,34.50549450549451,35.666666666666664,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday,86.28065594738477,High
511,2022-05-27,45.809673373213755,44.251203391242534,43.54605823529646,43.876904328827905,44.63157585696718,41.754057857724845,2.769230769230769,37.31182795698925,36.5934065934066,38.0,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday,89.68657770204166,High
512,2022-05-28,28.80465361919948,17.9346949948229,35.45384859600063,28.224781029985575,16.900007194976418,37.59819641576737,4.153846153846154,39.784946236559136,35.4945054945055,42.111111111111114,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend,57.029434649185056,Low
513,2022-05-29,16.125242481794825,10.147544584171388,19.759845525407457,15.92560289136194,9.790812263217045,20.98249619396652,3.5384615384615383,40.64516129032258,40.219780219780226,42.55555555555556,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend,32.05084537315676,Low
514,2022-05-30,41.17387848996049,43.32395108318736,36.24103582402861,38.80423758121336,43.87271259708049,32.92496257886074,3.0769230769230775,38.17204301075269,37.91208791208791,37.0,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday,79.97811607117384,Medium
515,2022-05-31,45.00967388102903,44.879758250627795,41.64177384379185,42.34674904114837,45.59504108993142,38.006567170239954,3.0769230769230775,38.064516129032256,34.61538461538462,39.77777777777778,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday,87.3564229221774,High
516,2022-06-01,22.25021836056916,13.799968190872079,27.430257044061733,18.64734496979081,11.888458017312601,24.182609895574245,2.769230769230769,39.56989247311827,36.81318681318682,41.333333333333336,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday,40.89756333035997,Low
517,2022-06-02,42.60280720285189,43.445372150567536,38.62690526685768,40.592524423617064,44.1137029566391,36.06164552245399,3.230769230769231,38.924731182795696,37.80219780219781,39.44444444444444,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday,83.19533162646896,Medium
518,2022-06-03,44.029983953037245,43.17918709285128,41.326104148480006,41.76767118171476,43.564755201264994,38.76602547833446,5.0769230769230775,42.1505376344086,39.56043956043956,45.777777777777786,0.0,0.0,Summer,2022,Normal,Dry,No_Snow,Warm,Weekday,85.797655134752,High
519,2022-06-04,25.660070992575744,16.35027043168449,31.278521876320532,24.748510579125945,15.14468105165745,32.67090114916079,4.615384615384616,43.33333333333333,41.31868131868133,42.55555555555556,0.0,0.0,Summer,2022,Normal,Dry,No_Snow,Warm,Weekend,50.40858157170169,Low
520,2022-06-05,15.320913864372695,9.301140476249724,19.051940006420253,15.108640464400366,9.217364372627,19.9708564430723,2.4615384615384617,40.21505376344086,41.20879120879121,39.55555555555556,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekend,30.42955432877306,Low
521,2022-06-06,14.22734636048791,9.28783257579282,17.161034817276743,13.609772332096274,8.68694161400688,17.64046228125882,3.0865384615384617,36.98924731182795,37.36263736263737,36.77777777777778,1.220204313280363,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekend,27.837118692584184,Low
522,2022-06-07,42.20277571830471,43.83216681831903,37.61551704876874,40.26934403768804,44.9896293098529,34.65870529814148,3.0865384615384617,37.956989247311824,35.604395604395606,37.44444444444445,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday,82.47211975599275,Medium
523,2022-06-08,43.13123978021754,44.62471720711529,38.58325727499648,40.95124974303057,45.1688007628329,35.77541751689074,1.6923076923076925,38.6021505376344,36.81318681318682,38.22222222222222,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday,84.08248952324811,Medium
524,2022-06-09,42.44036979108479,44.681627415573274,37.335348603286334,40.536291697673306,44.75116132708446,35.37648429665742,2.4615384615384617,38.27956989247311,39.34065934065934,36.77777777777778,0.7377979568671964,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday,82.9766614887581,Medium
525,2022-06-10,44.04415199926875,43.829597203393405,40.819858092143406,42.70313007802653,44.35661611161972,39.80142826364786,2.9230769230769234,38.27956989247311,37.91208791208791,39.111111111111114,0.340522133938706,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday,86.74728207729528,High
526,2022-06-11,27.89009100049766,17.56613106875424,34.16421270900588,26.210080575194763,15.83918235295577,34.78210763827397,3.0769230769230775,42.25806451612903,38.46153846153847,45.88888888888889,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekend,54.10017157569242,Low
527,2022-06-12,15.845169661084082,9.872135961301058,19.497582250081578,14.886745105959566,9.290017094271558,19.488395404860817,2.6153846153846154,42.25806451612903,39.78021978021978,44.55555555555556,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekend,30.731914767043648,Low
528,2022-06-13,41.57837874894628,44.00495313563347,36.3886265299427,38.9698100489975,44.11645276084477,33.01403635819465,2.9230769230769234,41.18279569892473,40.549450549450555,42.0,5.10783200908059,0.0,Summer,2022,Good,Moderate,No_Snow,Warm,Weekday,80.54818879794378,Medium
