,date,fine_dust(㎍/㎥),avg_temp,min_temp,max_temp,precipitation(mm),snow_depth(mm),day_type,season,year,fd_grade,p_grade,s_grade,at_grade
1284,2024-07-08,10.0,23.8,23.1,24.5,21.1,0.0,Weekday,Summer,2024,Good,Moderate,No_Snow,Warm
1285,2024-07-09,16.0,24.5,22.7,26.7,0.3,0.0,Weekday,Summer,2024,Good,Light,No_Snow,Warm
1286,2024-07-10,14.0,26.6,22.7,31.1,1.4,0.0,Weekday,Summer,2024,Good,Light,No_Snow,Warm
1287,2024-07-11,37.0,25.7,23.3,28.9,0.0,0.0,Weekday,Summer,2024,Normal,Dry,No_Snow,Warm
1288,2024-07-12,37.0,25.6,21.8,30.2,0.0,0.0,Weekday,Summer,2024,Normal,Dry,No_Snow,Warm
1289,2024-07-13,49.0,28.1,23.5,33.3,0.0,0.0,Weekend,Summer,2024,Normal,Dry,No_Snow,Warm
1290,2024-07-14,33.0,28.4,24.9,32.1,0.4,0.0,Weekend,Summer,2024,Normal,Light,No_Snow,Warm
1291,2024-07-15,13.0,28.4,24.5,31.3,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Warm
1292,2024-07-16,14.0,27.0,24.6,30.7,17.0,0.0,Weekday,Summer,2024,Good,Moderate,No_Snow,Warm
1293,2024-07-17,13.0,25.4,24.1,28.1,98.8,0.0,Weekday,Summer,2024,Good,Heavy,No_Snow,Warm
1294,2024-07-18,11.0,24.3,23.1,25.6,128.8,0.0,Weekday,Summer,2024,Good,Heavy,No_Snow,Warm
1295,2024-07-19,24.0,27.0,24.2,30.8,0.1,0.0,Weekday,Summer,2024,Good,Light,No_Snow,Warm
1296,2024-07-20,17.0,27.2,25.1,30.6,14.9,0.0,Weekend,Summer,2024,Good,Moderate,No_Snow,Warm
1297,2024-07-21,18.0,26.5,22.5,29.8,8.5,0.0,Weekend,Summer,2024,Good,Light,No_Snow,Warm
1298,2024-07-22,28.0625,26.6,24.3,27.9,79.9,0.0,Weekday,Summer,2024,Good,Heavy,No_Snow,Warm
1299,2024-07-23,28.0625,26.4,25.8,27.3,2.0,0.0,Weekday,Summer,2024,Good,Light,No_Snow,Warm
1300,2024-07-24,28.0625,28.1,26.0,30.9,14.7,0.0,Weekday,Summer,2024,Good,Moderate,No_Snow,Warm
1301,2024-07-25,21.0,28.8,25.4,32.2,25.3,0.0,Weekday,Summer,2024,Good,Moderate,No_Snow,Warm
1302,2024-07-26,18.0,28.7,25.2,32.7,5.5,0.0,Weekday,Summer,2024,Good,Light,No_Snow,Warm
1303,2024-07-27,18.0,28.9,27.5,31.7,33.5,0.0,Weekend,Summer,2024,Good,Moderate,No_Snow,Warm
1304,2024-07-28,17.0,29.2,27.3,32.2,0.0,0.0,Weekend,Summer,2024,Good,Dry,No_Snow,Warm
1305,2024-07-29,19.0,27.4,26.8,27.8,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Warm
1306,2024-07-30,22.0,28.6,26.3,31.9,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Warm
1307,2024-07-31,16.0,29.4,27.0,33.3,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Warm
1308,2024-08-01,19.0,29.9,27.3,33.2,0.3,0.0,Weekday,Summer,2024,Good,Light,No_Snow,Warm
1309,2024-08-02,26.0,29.6,28.2,32.5,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Warm
1310,2024-08-03,31.0,30.2,27.2,34.2,0.0,0.0,Weekend,Summer,2024,Normal,Dry,No_Snow,Hot
1311,2024-08-04,30.0,31.8,27.3,36.2,0.0,0.0,Weekend,Summer,2024,Good,Dry,No_Snow,Hot
1312,2024-08-05,30.0,30.0,26.9,33.7,1.3,0.0,Weekday,Summer,2024,Good,Light,No_Snow,Hot
1313,2024-08-06,18.0,29.5,25.6,33.5,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Warm
1314,2024-08-07,18.0,29.6,27.2,33.4,3.4,0.0,Weekday,Summer,2024,Good,Light,No_Snow,Warm
1315,2024-08-08,19.0,28.5,26.9,31.6,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Warm
1316,2024-08-09,26.0,29.3,25.6,33.6,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Warm
1317,2024-08-10,32.0,30.0,26.4,33.6,0.0,0.0,Weekend,Summer,2024,Normal,Dry,No_Snow,Hot
1318,2024-08-11,29.0,30.8,27.8,34.4,0.0,0.0,Weekend,Summer,2024,Good,Dry,No_Snow,Hot
1319,2024-08-12,28.0,31.1,28.2,34.1,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Hot
1320,2024-08-13,28.0,31.3,28.1,36.4,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Hot
1321,2024-08-14,26.0,30.0,27.3,34.9,3.0,0.0,Weekday,Summer,2024,Good,Light,No_Snow,Hot
1322,2024-08-15,24.0,29.2,26.7,34.6,6.4,0.0,Weekend,Summer,2024,Good,Light,No_Snow,Warm
1323,2024-08-16,22.0,29.8,26.8,34.3,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Warm
1324,2024-08-17,25.0,29.8,27.2,34.0,11.0,0.0,Weekend,Summer,2024,Good,Moderate,No_Snow,Warm
1325,2024-08-18,23.0,29.5,27.0,33.9,0.0,0.0,Weekend,Summer,2024,Good,Dry,No_Snow,Warm
1326,2024-08-19,26.0,29.7,26.3,35.3,2.3,0.0,Weekday,Summer,2024,Good,Light,No_Snow,Warm
1327,2024-08-20,26.0,31.4,27.0,35.4,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Hot
1328,2024-08-21,13.0,28.4,26.9,30.8,42.2,0.0,Weekday,Summer,2024,Good,Moderate,No_Snow,Warm
1329,2024-08-22,16.0,28.6,27.1,30.3,0.6,0.0,Weekday,Summer,2024,Good,Light,No_Snow,Warm
1330,2024-08-23,28.0,28.4,26.4,31.8,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Warm
1331,2024-08-24,40.0,27.6,25.1,30.9,2.0,0.0,Weekend,Summer,2024,Normal,Light,No_Snow,Warm
1332,2024-08-25,39.0,28.5,24.9,32.7,0.0,0.0,Weekend,Summer,2024,Normal,Dry,No_Snow,Warm
1333,2024-08-26,35.0,28.1,25.6,30.6,0.0,0.0,Weekday,Summer,2024,Normal,Dry,No_Snow,Warm
1334,2024-08-27,21.0,26.5,24.6,30.3,0.3,0.0,Weekday,Summer,2024,Good,Light,No_Snow,Warm
1335,2024-08-28,14.0,28.2,23.0,33.2,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Warm
1336,2024-08-29,12.0,28.4,23.4,33.5,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Warm
1337,2024-08-30,14.0,28.0,23.7,32.9,0.0,0.0,Weekday,Summer,2024,Good,Dry,No_Snow,Warm
1338,2024-08-31,37.0,27.6,22.6,33.0,0.0,0.0,Weekend,Summer,2024,Normal,Dry,No_Snow,Warm
1339,2024-09-01,30.0,27.1,24.6,31.6,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1340,2024-09-02,20.0,24.5,22.2,26.9,2.7,0.0,Weekday,Fall,2024,Good,Light,No_Snow,Warm
1341,2024-09-03,13.0,27.0,23.2,32.0,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
1342,2024-09-04,22.0,27.9,23.2,33.3,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
1343,2024-09-05,21.0,26.3,25.6,28.8,6.9,0.0,Weekday,Fall,2024,Good,Light,No_Snow,Warm
1344,2024-09-06,16.0,24.0,23.3,25.7,0.7,0.0,Weekday,Fall,2024,Good,Light,No_Snow,Warm
1345,2024-09-07,23.0,26.5,22.8,31.3,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1346,2024-09-08,29.0,27.2,22.6,32.8,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1347,2024-09-09,29.0,28.5,24.1,34.1,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
1348,2024-09-10,29.0,29.4,25.6,33.9,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
1349,2024-09-11,33.0,29.0,25.4,34.6,0.4,0.0,Weekday,Fall,2024,Normal,Light,No_Snow,Warm
1350,2024-09-12,28.84090909090909,25.4,24.8,27.1,32.7,0.0,Weekday,Fall,2024,Good,Moderate,No_Snow,Warm
1351,2024-09-13,15.0,25.9,24.2,28.0,7.6,0.0,Weekday,Fall,2024,Good,Light,No_Snow,Warm
1352,2024-09-14,14.0,28.0,25.2,32.2,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1353,2024-09-15,15.0,27.5,24.2,32.4,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1354,2024-09-16,28.84090909090909,26.8,21.3,32.2,9.5,0.0,Weekend,Fall,2024,Good,Light,No_Snow,Warm
1355,2024-09-17,15.0,28.6,25.8,33.2,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1356,2024-09-18,21.0,29.4,26.5,33.6,0.7,0.0,Weekend,Fall,2024,Good,Light,No_Snow,Warm
1357,2024-09-19,23.0,29.1,25.6,32.6,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
1358,2024-09-20,16.0,25.0,17.9,28.6,54.5,0.0,Weekday,Fall,2024,Good,Heavy,No_Snow,Warm
1359,2024-09-21,28.84090909090909,19.3,17.1,21.9,27.0,0.0,Weekend,Fall,2024,Good,Moderate,No_Snow,Warm
1360,2024-09-22,28.84090909090909,21.0,16.9,26.7,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1361,2024-09-23,28.84090909090909,20.8,16.6,26.1,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
1362,2024-09-24,28.84090909090909,21.0,15.6,26.9,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
1363,2024-09-25,18.0,23.3,18.6,27.3,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
1364,2024-09-26,18.0,23.6,21.1,28.0,1.2,0.0,Weekday,Fall,2024,Good,Light,No_Snow,Warm
1365,2024-09-27,28.84090909090909,22.7,19.1,28.0,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
1366,2024-09-28,13.0,23.2,19.2,27.9,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1367,2024-09-29,11.0,23.5,19.1,29.0,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1368,2024-09-30,18.0,23.0,18.3,28.5,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
1369,2024-10-01,15.0,18.3,13.3,21.7,2.5,0.0,Weekend,Fall,2024,Good,Light,No_Snow,Warm
1370,2024-10-02,18.0,14.9,11.6,19.9,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Mild
1371,2024-10-03,21.0,16.4,10.8,22.5,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1372,2024-10-04,23.0,17.6,11.9,24.2,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
1373,2024-10-05,25.0,17.5,11.6,24.4,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1374,2024-10-06,21.0,15.4,12.3,17.9,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1375,2024-10-07,39.0,16.9,14.0,20.7,0.0,0.0,Weekday,Fall,2024,Normal,Dry,No_Snow,Warm
1376,2024-10-08,47.0,17.7,12.7,23.9,0.0,0.0,Weekday,Fall,2024,Normal,Dry,No_Snow,Warm
1377,2024-10-09,18.0,18.8,13.9,24.4,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1378,2024-10-10,23.0,18.8,15.3,24.1,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
1379,2024-10-11,34.0,18.6,13.9,24.4,0.0,0.0,Weekday,Fall,2024,Normal,Dry,No_Snow,Warm
1380,2024-10-12,35.0,18.3,13.4,24.7,0.0,0.0,Weekend,Fall,2024,Normal,Dry,No_Snow,Warm
1381,2024-10-13,28.0,18.3,12.6,22.6,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1382,2024-10-14,20.0,19.3,17.6,21.5,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
1383,2024-10-15,21.0,19.2,17.6,21.9,0.5,0.0,Weekday,Fall,2024,Good,Light,No_Snow,Warm
1384,2024-10-16,38.0,18.2,14.4,24.2,0.0,0.0,Weekday,Fall,2024,Normal,Dry,No_Snow,Warm
1385,2024-10-17,39.0,19.0,13.8,25.7,0.0,0.0,Weekday,Fall,2024,Normal,Dry,No_Snow,Warm
1386,2024-10-18,19.0,17.4,16.2,18.8,47.1,0.0,Weekday,Fall,2024,Good,Moderate,No_Snow,Warm
1387,2024-10-19,28.84090909090909,16.6,12.4,21.1,1.0,0.0,Weekend,Fall,2024,Good,Light,No_Snow,Warm
1388,2024-10-20,28.84090909090909,13.4,10.5,17.8,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Mild
1389,2024-10-21,25.0,14.8,9.7,19.3,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Mild
1390,2024-10-22,11.0,15.5,14.9,16.6,20.6,0.0,Weekday,Fall,2024,Good,Moderate,No_Snow,Warm
1391,2024-10-23,28.84090909090909,12.7,9.4,15.5,2.3,0.0,Weekday,Fall,2024,Good,Light,No_Snow,Mild
1392,2024-10-24,27.0,12.5,7.1,18.4,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Mild
1393,2024-10-25,29.0,14.9,8.7,21.5,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Mild
1394,2024-10-26,26.0,17.0,10.7,24.0,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1395,2024-10-27,27.0,16.0,14.0,18.8,0.0,0.0,Weekend,Fall,2024,Good,Dry,No_Snow,Warm
1396,2024-10-28,38.0,15.7,12.3,20.4,0.0,0.0,Weekday,Fall,2024,Normal,Dry,No_Snow,Warm
1397,2024-10-29,28.84090909090909,15.0,13.4,18.3,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
1398,2024-10-30,28.0,15.7,11.4,21.4,0.0,0.0,Weekday,Fall,2024,Good,Dry,No_Snow,Warm
