,Date,Fine_dust(㎍/㎥),Precipitation(mm),Snow_depth(cm),Day_type,Season,Year,FD_Grade,P_Grade,S_Grade,Snow_depth(mm)
812,2023-03-24,161.0,0.0,0.0,Weekday,Spring,2023,Very_bad,Dry,No_Snow,0.0
813,2023-03-25,117.0,0.0,0.0,Weekend,Spring,2023,Bad,Dry,No_Snow,0.0
814,2023-03-26,68.0,0.0,0.0,Weekend,Spring,2023,Normal,Dry,No_Snow,0.0
815,2023-03-27,51.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
816,2023-03-28,66.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
817,2023-03-29,71.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
818,2023-03-30,91.0,0.0,0.0,Weekday,Spring,2023,Bad,Dry,No_Snow,0.0
819,2023-03-31,103.0,0.0,0.0,Weekday,Spring,2023,Bad,Dry,No_Snow,0.0
820,2023-04-01,88.0,0.0,0.0,Weekend,Spring,2023,Bad,Dry,No_Snow,0.0
821,2023-04-02,52.0,0.0,0.0,Weekend,Spring,2023,Normal,Dry,No_Snow,0.0
822,2023-04-03,52.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
823,2023-04-04,32.0,6.9,0.0,Weekday,Spring,2023,Normal,Light,No_Snow,0.0
824,2023-04-05,57.39710144927536,50.3,0.0,Weekday,Spring,2023,Normal,Heavy,No_Snow,0.0
825,2023-04-06,63.0,2.7,0.0,Weekday,Spring,2023,Normal,Light,No_Snow,0.0
826,2023-04-07,93.0,0.0,0.0,Weekday,Spring,2023,Bad,Dry,No_Snow,0.0
827,2023-04-08,46.0,0.0,0.0,Weekend,Spring,2023,Normal,Dry,No_Snow,0.0
828,2023-04-09,67.0,0.0,0.0,Weekend,Spring,2023,Normal,Dry,No_Snow,0.0
829,2023-04-10,48.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
830,2023-04-11,68.0,2.9,0.0,Weekday,Spring,2023,Normal,Light,No_Snow,0.0
831,2023-04-12,333.0,0.0,0.0,Weekday,Spring,2023,Very_bad,Dry,No_Snow,0.0
832,2023-04-13,226.0,0.0,0.0,Weekday,Spring,2023,Very_bad,Dry,No_Snow,0.0
833,2023-04-14,109.0,0.0,0.0,Weekday,Spring,2023,Bad,Dry,No_Snow,0.0
834,2023-04-15,61.0,4.6,0.0,Weekend,Spring,2023,Normal,Light,No_Snow,0.0
835,2023-04-16,118.0,0.0,0.0,Weekend,Spring,2023,Bad,Dry,No_Snow,0.0
836,2023-04-17,117.0,0.0,0.0,Weekday,Spring,2023,Bad,Dry,No_Snow,0.0
837,2023-04-18,55.0,1.5,0.0,Weekday,Spring,2023,Normal,Light,No_Snow,0.0
838,2023-04-19,44.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
839,2023-04-20,15.0,0.5,0.0,Weekday,Spring,2023,Good,Light,No_Snow,0.0
840,2023-04-21,64.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
841,2023-04-22,62.0,0.0,0.0,Weekend,Spring,2023,Normal,Dry,No_Snow,0.0
842,2023-04-23,59.0,0.0,0.0,Weekend,Spring,2023,Normal,Dry,No_Snow,0.0
843,2023-04-24,60.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
844,2023-04-25,31.0,0.4,0.0,Weekday,Spring,2023,Normal,Light,No_Snow,0.0
845,2023-04-26,28.0,0.0,0.0,Weekday,Spring,2023,Good,Dry,No_Snow,0.0
846,2023-04-27,43.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
847,2023-04-28,38.0,1.9,0.0,Weekday,Spring,2023,Normal,Light,No_Snow,0.0
848,2023-04-29,25.0,25.1,0.0,Weekend,Spring,2023,Good,Moderate,No_Snow,0.0
849,2023-04-30,47.0,0.1,0.0,Weekend,Spring,2023,Normal,Light,No_Snow,0.0
850,2023-05-01,54.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
851,2023-05-02,39.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
852,2023-05-03,47.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
853,2023-05-04,48.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
854,2023-05-05,57.39710144927536,30.2,0.0,Weekend,Spring,2023,Normal,Moderate,No_Snow,0.0
855,2023-05-06,57.39710144927536,47.5,0.0,Weekend,Spring,2023,Normal,Moderate,No_Snow,0.0
856,2023-05-07,36.0,0.0,0.0,Weekend,Spring,2023,Normal,Dry,No_Snow,0.0
857,2023-05-08,42.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
858,2023-05-09,57.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
859,2023-05-10,59.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
860,2023-05-11,51.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
861,2023-05-12,52.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
862,2023-05-13,38.0,0.0,0.0,Weekend,Spring,2023,Normal,Dry,No_Snow,0.0
863,2023-05-14,25.0,0.0,0.0,Weekend,Spring,2023,Good,Dry,No_Snow,0.0
864,2023-05-15,38.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
865,2023-05-16,62.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
866,2023-05-17,37.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
867,2023-05-18,33.0,1.3,0.0,Weekday,Spring,2023,Normal,Light,No_Snow,0.0
868,2023-05-19,24.0,0.0,0.0,Weekday,Spring,2023,Good,Dry,No_Snow,0.0
869,2023-05-20,28.0,0.0,0.0,Weekend,Spring,2023,Good,Dry,No_Snow,0.0
870,2023-05-21,89.0,0.2,0.0,Weekend,Spring,2023,Bad,Light,No_Snow,0.0
871,2023-05-22,148.0,0.0,0.0,Weekday,Spring,2023,Bad,Dry,No_Snow,0.0
872,2023-05-23,67.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
873,2023-05-24,40.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
874,2023-05-25,37.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
875,2023-05-26,35.0,0.5,0.0,Weekday,Spring,2023,Normal,Light,No_Snow,0.0
876,2023-05-27,26.0,31.8,0.0,Weekend,Spring,2023,Good,Moderate,No_Snow,0.0
877,2023-05-28,11.0,41.8,0.0,Weekend,Spring,2023,Good,Moderate,No_Snow,0.0
878,2023-05-29,19.0,2.3,0.0,Weekday,Spring,2023,Good,Light,No_Snow,0.0
879,2023-05-30,34.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
880,2023-05-31,31.0,0.0,0.0,Weekday,Spring,2023,Normal,Dry,No_Snow,0.0
881,2023-06-01,38.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
882,2023-06-02,29.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
883,2023-06-03,38.0,0.0,0.0,Weekend,Summer,2023,Normal,Dry,No_Snow,0.0
884,2023-06-04,39.0,0.0,0.0,Weekend,Summer,2023,Normal,Dry,No_Snow,0.0
885,2023-06-05,32.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
886,2023-06-06,22.0,0.0,0.0,Weekend,Summer,2023,Good,Dry,No_Snow,0.0
887,2023-06-07,37.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
888,2023-06-08,22.0,1.9,0.0,Weekday,Summer,2023,Good,Light,No_Snow,0.0
889,2023-06-09,28.0625,1.2,0.0,Weekday,Summer,2023,Good,Light,No_Snow,0.0
890,2023-06-10,34.0,0.8,0.0,Weekend,Summer,2023,Normal,Light,No_Snow,0.0
891,2023-06-11,24.0,32.2,0.0,Weekend,Summer,2023,Good,Moderate,No_Snow,0.0
892,2023-06-12,29.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
893,2023-06-13,27.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
894,2023-06-14,26.0,30.6,0.0,Weekday,Summer,2023,Good,Moderate,No_Snow,0.0
895,2023-06-15,30.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
896,2023-06-16,25.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
897,2023-06-17,21.0,0.0,0.0,Weekend,Summer,2023,Good,Dry,No_Snow,0.0
898,2023-06-18,26.0,0.0,0.0,Weekend,Summer,2023,Good,Dry,No_Snow,0.0
899,2023-06-19,50.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
900,2023-06-20,36.0,6.4,0.0,Weekday,Summer,2023,Normal,Light,No_Snow,0.0
901,2023-06-21,11.0,24.9,0.0,Weekday,Summer,2023,Good,Moderate,No_Snow,0.0
902,2023-06-22,23.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
903,2023-06-23,33.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
904,2023-06-24,39.0,0.0,0.0,Weekend,Summer,2023,Normal,Dry,No_Snow,0.0
905,2023-06-25,32.0,0.0,0.0,Weekend,Summer,2023,Normal,Dry,No_Snow,0.0
906,2023-06-26,16.0,30.3,0.0,Weekday,Summer,2023,Good,Moderate,No_Snow,0.0
907,2023-06-27,18.0,2.5,0.0,Weekday,Summer,2023,Good,Light,No_Snow,0.0
908,2023-06-28,33.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
909,2023-06-29,33.0,63.8,0.0,Weekday,Summer,2023,Normal,Heavy,No_Snow,0.0
910,2023-06-30,33.0,1.0,0.0,Weekday,Summer,2023,Normal,Light,No_Snow,0.0
911,2023-07-01,27.0,0.0,0.0,Weekend,Summer,2023,Good,Dry,No_Snow,0.0
912,2023-07-02,21.0,0.0,0.0,Weekend,Summer,2023,Good,Dry,No_Snow,0.0
913,2023-07-03,33.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
914,2023-07-04,33.0,61.8,0.0,Weekday,Summer,2023,Normal,Heavy,No_Snow,0.0
915,2023-07-05,26.0,15.3,0.0,Weekday,Summer,2023,Good,Moderate,No_Snow,0.0
916,2023-07-06,49.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
917,2023-07-07,47.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
918,2023-07-08,13.0,0.0,0.0,Weekend,Summer,2023,Good,Dry,No_Snow,0.0
919,2023-07-09,28.0625,47.5,0.0,Weekend,Summer,2023,Good,Moderate,No_Snow,0.0
920,2023-07-10,32.0,11.5,0.0,Weekday,Summer,2023,Normal,Moderate,No_Snow,0.0
921,2023-07-11,20.0,58.3,0.0,Weekday,Summer,2023,Good,Heavy,No_Snow,0.0
922,2023-07-12,25.0,0.7,0.0,Weekday,Summer,2023,Good,Light,No_Snow,0.0
923,2023-07-13,24.0,91.6,0.0,Weekday,Summer,2023,Good,Heavy,No_Snow,0.0
924,2023-07-14,17.0,72.7,0.0,Weekday,Summer,2023,Good,Heavy,No_Snow,0.0
925,2023-07-15,22.0,2.3,0.0,Weekend,Summer,2023,Good,Light,No_Snow,0.0
926,2023-07-16,31.0,9.7,0.0,Weekend,Summer,2023,Normal,Light,No_Snow,0.0
927,2023-07-17,27.0,1.4,0.0,Weekday,Summer,2023,Good,Light,No_Snow,0.0
928,2023-07-18,21.0,2.3,0.0,Weekday,Summer,2023,Good,Light,No_Snow,0.0
929,2023-07-19,32.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
930,2023-07-20,56.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
931,2023-07-21,65.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
932,2023-07-22,33.0,12.3,0.0,Weekend,Summer,2023,Normal,Moderate,No_Snow,0.0
933,2023-07-23,10.0,40.2,0.0,Weekend,Summer,2023,Good,Moderate,No_Snow,0.0
934,2023-07-24,21.0,0.4,0.0,Weekday,Summer,2023,Good,Light,No_Snow,0.0
935,2023-07-25,18.0,5.6,0.0,Weekday,Summer,2023,Good,Light,No_Snow,0.0
936,2023-07-26,14.0,1.0,0.0,Weekday,Summer,2023,Good,Light,No_Snow,0.0
937,2023-07-27,24.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
938,2023-07-28,33.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
939,2023-07-29,33.0,0.0,0.0,Weekend,Summer,2023,Normal,Dry,No_Snow,0.0
940,2023-07-30,19.0,25.0,0.0,Weekend,Summer,2023,Good,Moderate,No_Snow,0.0
941,2023-07-31,32.0,0.3,0.0,Weekday,Summer,2023,Normal,Light,No_Snow,0.0
942,2023-08-01,31.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
943,2023-08-02,33.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
944,2023-08-03,23.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
945,2023-08-04,22.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
946,2023-08-05,20.0,0.0,0.0,Weekend,Summer,2023,Good,Dry,No_Snow,0.0
947,2023-08-06,23.0,4.9,0.0,Weekend,Summer,2023,Good,Light,No_Snow,0.0
948,2023-08-07,11.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
949,2023-08-08,28.0625,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
950,2023-08-09,28.0625,0.2,0.0,Weekday,Summer,2023,Good,Light,No_Snow,0.0
951,2023-08-10,28.0625,86.1,0.0,Weekday,Summer,2023,Good,Heavy,No_Snow,0.0
952,2023-08-11,19.0,46.7,0.0,Weekday,Summer,2023,Good,Moderate,No_Snow,0.0
953,2023-08-12,18.0,1.5,0.0,Weekend,Summer,2023,Good,Light,No_Snow,0.0
954,2023-08-13,29.0,0.0,0.0,Weekend,Summer,2023,Good,Dry,No_Snow,0.0
955,2023-08-14,40.0,0.0,0.0,Weekday,Summer,2023,Normal,Dry,No_Snow,0.0
956,2023-08-15,28.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
957,2023-08-16,21.0,0.3,0.0,Weekday,Summer,2023,Good,Light,No_Snow,0.0
958,2023-08-17,28.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
959,2023-08-18,38.0,0.1,0.0,Weekday,Summer,2023,Normal,Light,No_Snow,0.0
960,2023-08-19,26.0,0.0,0.0,Weekend,Summer,2023,Good,Dry,No_Snow,0.0
961,2023-08-20,26.0,0.0,0.0,Weekend,Summer,2023,Good,Dry,No_Snow,0.0
962,2023-08-21,25.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
963,2023-08-22,22.0,42.6,0.0,Weekday,Summer,2023,Good,Moderate,No_Snow,0.0
964,2023-08-23,10.0,41.8,0.0,Weekday,Summer,2023,Good,Moderate,No_Snow,0.0
965,2023-08-24,10.0,5.2,0.0,Weekday,Summer,2023,Good,Light,No_Snow,0.0
966,2023-08-25,20.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
967,2023-08-26,38.0,0.0,0.0,Weekend,Summer,2023,Normal,Dry,No_Snow,0.0
968,2023-08-27,29.0,0.0,0.0,Weekend,Summer,2023,Good,Dry,No_Snow,0.0
969,2023-08-28,14.0,10.4,0.0,Weekday,Summer,2023,Good,Moderate,No_Snow,0.0
970,2023-08-29,16.0,54.8,0.0,Weekday,Summer,2023,Good,Heavy,No_Snow,0.0
971,2023-08-30,19.0,3.5,0.0,Weekday,Summer,2023,Good,Light,No_Snow,0.0
972,2023-08-31,21.0,0.0,0.0,Weekday,Summer,2023,Good,Dry,No_Snow,0.0
973,2023-09-01,26.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
974,2023-09-02,30.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
975,2023-09-03,21.0,0.1,0.0,Weekend,Fall,2023,Good,Light,No_Snow,0.0
976,2023-09-04,20.0,0.3,0.0,Weekday,Fall,2023,Good,Light,No_Snow,0.0
977,2023-09-05,19.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
978,2023-09-06,19.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
979,2023-09-07,18.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
980,2023-09-08,28.84090909090909,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
981,2023-09-09,32.0,0.0,0.0,Weekend,Fall,2023,Normal,Dry,No_Snow,0.0
982,2023-09-10,38.0,0.0,0.0,Weekend,Fall,2023,Normal,Dry,No_Snow,0.0
983,2023-09-11,29.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
984,2023-09-12,31.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
985,2023-09-13,23.0,15.9,0.0,Weekday,Fall,2023,Good,Moderate,No_Snow,0.0
986,2023-09-14,10.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
987,2023-09-15,10.0,2.1,0.0,Weekday,Fall,2023,Good,Light,No_Snow,0.0
988,2023-09-16,11.0,38.7,0.0,Weekend,Fall,2023,Good,Moderate,No_Snow,0.0
989,2023-09-17,17.0,3.0,0.0,Weekend,Fall,2023,Good,Light,No_Snow,0.0
990,2023-09-18,19.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
991,2023-09-19,28.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
992,2023-09-20,22.0,35.8,0.0,Weekday,Fall,2023,Good,Moderate,No_Snow,0.0
993,2023-09-21,28.84090909090909,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
994,2023-09-22,25.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
995,2023-09-23,19.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
996,2023-09-24,13.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
997,2023-09-25,14.0,1.9,0.0,Weekday,Fall,2023,Good,Light,No_Snow,0.0
998,2023-09-26,28.84090909090909,27.8,0.0,Weekday,Fall,2023,Good,Moderate,No_Snow,0.0
999,2023-09-27,12.0,4.4,0.0,Weekday,Fall,2023,Good,Light,No_Snow,0.0
1000,2023-09-28,49.0,0.0,0.0,Weekend,Fall,2023,Normal,Dry,No_Snow,0.0
1001,2023-09-29,32.0,0.0,0.0,Weekend,Fall,2023,Normal,Dry,No_Snow,0.0
1002,2023-09-30,29.0,4.5,0.0,Weekend,Fall,2023,Good,Light,No_Snow,0.0
1003,2023-10-01,28.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
1004,2023-10-02,21.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
1005,2023-10-03,21.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
1006,2023-10-04,22.0,14.7,0.0,Weekday,Fall,2023,Good,Moderate,No_Snow,0.0
1007,2023-10-05,36.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1008,2023-10-06,27.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1009,2023-10-07,24.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
1010,2023-10-08,12.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
1011,2023-10-09,16.0,1.2,0.0,Weekend,Fall,2023,Good,Light,No_Snow,0.0
1012,2023-10-10,29.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1013,2023-10-11,27.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1014,2023-10-12,30.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1015,2023-10-13,38.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1016,2023-10-14,25.0,5.8,0.0,Weekend,Fall,2023,Good,Light,No_Snow,0.0
1017,2023-10-15,26.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
1018,2023-10-16,46.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1019,2023-10-17,37.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1020,2023-10-18,33.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1021,2023-10-19,30.0,8.2,0.0,Weekday,Fall,2023,Good,Light,No_Snow,0.0
1022,2023-10-20,19.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1023,2023-10-21,21.0,1.1,0.0,Weekend,Fall,2023,Good,Light,No_Snow,0.0
1024,2023-10-22,27.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
1025,2023-10-23,29.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1026,2023-10-24,32.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1027,2023-10-25,34.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1028,2023-10-26,46.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1029,2023-10-27,28.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1030,2023-10-28,36.0,0.0,0.0,Weekend,Fall,2023,Normal,Dry,No_Snow,0.0
1031,2023-10-29,31.0,0.0,0.0,Weekend,Fall,2023,Normal,Dry,No_Snow,0.0
1032,2023-10-30,40.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1033,2023-10-31,43.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1034,2023-11-01,45.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1035,2023-11-02,37.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1036,2023-11-03,31.0,8.5,0.0,Weekday,Fall,2023,Normal,Light,No_Snow,0.0
1037,2023-11-04,50.0,0.0,0.0,Weekend,Fall,2023,Normal,Dry,No_Snow,0.0
1038,2023-11-05,17.0,10.4,0.0,Weekend,Fall,2023,Good,Moderate,No_Snow,0.0
1039,2023-11-06,18.0,45.8,0.0,Weekday,Fall,2023,Good,Moderate,No_Snow,0.0
1040,2023-11-07,20.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1041,2023-11-08,27.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1042,2023-11-09,29.0,5.1,0.0,Weekday,Fall,2023,Good,Light,No_Snow,0.0
1043,2023-11-10,28.84090909090909,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1044,2023-11-11,19.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
1045,2023-11-12,19.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
1046,2023-11-13,25.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1047,2023-11-14,32.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1048,2023-11-15,38.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1049,2023-11-16,36.0,8.4,0.0,Weekday,Fall,2023,Normal,Light,No_Snow,0.0
1050,2023-11-17,18.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1051,2023-11-18,24.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
1052,2023-11-19,38.0,0.0,0.0,Weekend,Fall,2023,Normal,Dry,No_Snow,0.0
1053,2023-11-20,33.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1054,2023-11-21,32.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1055,2023-11-22,33.0,0.0,0.0,Weekday,Fall,2023,Normal,Dry,No_Snow,0.0
1056,2023-11-23,92.0,0.1,0.0,Weekday,Fall,2023,Bad,Light,No_Snow,0.0
1057,2023-11-24,15.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1058,2023-11-25,19.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
1059,2023-11-26,25.0,0.0,0.0,Weekend,Fall,2023,Good,Dry,No_Snow,0.0
1060,2023-11-27,37.0,3.6,0.0,Weekday,Fall,2023,Normal,Light,No_Snow,0.0
1061,2023-11-28,29.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1062,2023-11-29,18.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1063,2023-11-30,19.0,0.0,0.0,Weekday,Fall,2023,Good,Dry,No_Snow,0.0
1064,2023-12-01,25.0,0.0,0.0,Weekday,Winter,2023,Good,Dry,No_Snow,0.0
1065,2023-12-02,33.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
1066,2023-12-03,38.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
1067,2023-12-04,36.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
1068,2023-12-05,35.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
1069,2023-12-06,54.0,3.8,0.0,Weekday,Winter,2023,Normal,Light,No_Snow,0.0
1070,2023-12-07,71.0,0.0,0.0,Weekday,Winter,2023,Normal,Dry,No_Snow,0.0
1071,2023-12-08,96.0,0.0,0.0,Weekday,Winter,2023,Bad,Dry,No_Snow,0.0
1072,2023-12-09,73.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
1073,2023-12-10,78.0,0.0,0.0,Weekend,Winter,2023,Normal,Dry,No_Snow,0.0
1074,2023-12-11,46.64150943396226,11.4,0.0,Weekday,Winter,2023,Normal,Moderate,No_Snow,0.0
1075,2023-12-12,46.64150943396226,0.4,0.0,Weekday,Winter,2023,Normal,Light,No_Snow,0.0
1076,2023-12-13,14.0,0.0,0.0,Weekday,Winter,2023,Good,Dry,No_Snow,0.0
1077,2023-12-14,46.64150943396226,17.0,0.0,Weekday,Winter,2023,Normal,Moderate,No_Snow,0.0
1078,2023-12-15,46.64150943396226,31.1,0.0,Weekday,Winter,2023,Normal,Moderate,No_Snow,0.0
1079,2023-12-16,27.0,1.5,1.0,Weekend,Winter,2023,Good,Light,Light_Snow,10.0
1080,2023-12-17,16.0,0.0,0.0,Weekend,Winter,2023,Good,Dry,No_Snow,0.0
1081,2023-12-18,14.0,0.0,0.0,Weekday,Winter,2023,Good,Dry,No_Snow,0.0
1082,2023-12-19,23.0,0.3,0.9,Weekday,Winter,2023,Good,Light,Light_Snow,9.0
1083,2023-12-20,48.0,0.8,2.1,Weekday,Winter,2023,Normal,Light,Moderate_Snow,21.0
1084,2023-12-21,23.0,0.0,0.5,Weekday,Winter,2023,Good,Dry,Light_Snow,5.0
