,date,bus_total_passenger,bus_commute_passenger,bus_other_passenger,train_total_passenger,train_commute_passenger,train_other_passenger,fine_dust(㎍/㎥),avg_temp,min_temp,max_temp,precipitation(mm),snow_depth(mm),season,year,fd_grade,p_grade,s_grade,at_grade,day_type
505,2022-05-21,3707426.0,1097702.0,2609724.0,4096781.0,1200796.0,2895985.0,36.0,20.1,16.1,26.0,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend
506,2022-05-22,2727349.0,793875.0,1933474.0,2901840.0,858524.0,2043316.0,39.0,20.3,15.7,25.8,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend
507,2022-05-23,4700341.0,2022555.0,2677786.0,5149284.0,2493954.0,2655330.0,69.0,23.0,17.8,30.7,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
508,2022-05-24,4872309.0,2108616.0,2763693.0,5317953.0,2555859.0,2762094.0,35.0,22.9,16.7,30.2,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekday
509,2022-05-25,4977073.0,2129665.0,2847408.0,5427368.0,2567697.0,2859671.0,25.0,21.0,16.7,26.7,3.5,0.0,Spring,2022,Good,Light,No_Snow,Warm,Weekday
510,2022-05-26,4887002.0,2062693.0,2824309.0,5434952.0,2542109.0,2892843.0,26.0,18.7,14.1,23.5,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday
511,2022-05-27,5008393.0,2045483.0,2962910.0,5621093.0,2520894.0,3100199.0,26.0,20.0,16.0,25.6,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday
512,2022-05-28,3668928.0,1072548.0,2596380.0,4058740.0,1179599.0,2879141.0,35.0,22.3,15.0,29.3,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend
513,2022-05-29,2670186.0,784653.0,1885533.0,2831069.0,835748.0,1995321.0,31.0,23.1,19.3,29.7,0.0,0.0,Spring,2022,Normal,Dry,No_Snow,Warm,Weekend
514,2022-05-30,4643237.0,2011202.0,2632035.0,5114753.0,2484190.0,2630563.0,28.0,20.8,17.2,24.7,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday
515,2022-05-31,4945378.0,2068721.0,2876657.0,5468357.0,2567494.0,2900863.0,28.0,20.7,14.2,27.2,0.0,0.0,Spring,2022,Good,Dry,No_Snow,Warm,Weekday
516,2022-06-01,3152643.0,919685.0,2232958.0,3102746.0,937205.0,2165541.0,26.0,22.1,16.2,28.6,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
517,2022-06-02,4755792.0,2015691.0,2740101.0,5293255.0,2495846.0,2797409.0,29.0,21.5,17.1,26.9,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
518,2022-06-03,4868209.0,2005850.0,2862359.0,5410555.0,2469295.0,2941260.0,41.0,24.5,18.7,32.6,0.0,0.0,Summer,2022,Normal,Dry,No_Snow,Warm,Weekday
519,2022-06-04,3421233.0,1013971.0,2407262.0,3711748.0,1094699.0,2617049.0,38.0,25.6,20.3,29.7,0.0,0.0,Summer,2022,Normal,Dry,No_Snow,Warm,Weekend
520,2022-06-05,2606830.0,753361.0,1853469.0,2749522.0,808012.0,1941510.0,24.0,22.7,20.2,27.0,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekend
521,2022-06-06,2520691.0,752869.0,1767822.0,2599909.0,782357.0,1817552.0,28.0625,19.7,16.7,24.5,4.3,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekend
522,2022-06-07,4724282.0,2029991.0,2694291.0,5260996.0,2538212.0,2722784.0,28.0625,20.6,15.1,25.1,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
523,2022-06-08,4797416.0,2059292.0,2738124.0,5329062.0,2546878.0,2782184.0,19.0,21.2,16.2,25.8,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
524,2022-06-09,4742997.0,2061396.0,2681601.0,5287642.0,2526678.0,2760964.0,24.0,20.9,18.5,24.5,2.6,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
525,2022-06-10,4869325.0,2029896.0,2839429.0,5503930.0,2507595.0,2996335.0,27.0,20.9,17.2,26.6,1.2,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
526,2022-06-11,3596889.0,1058922.0,2537967.0,3857638.0,1128290.0,2729348.0,28.0,24.6,17.7,32.7,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekend
527,2022-06-12,2648125.0,774471.0,1873654.0,2727373.0,811526.0,1915847.0,25.0,24.6,18.9,31.5,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekend
528,2022-06-13,4675099.0,2036379.0,2638720.0,5131280.0,2495979.0,2635301.0,27.0,23.6,19.6,29.2,18.0,0.0,Summer,2022,Good,Moderate,No_Snow,Warm,Weekday
529,2022-06-14,4771340.0,2041262.0,2730078.0,5347600.0,2537178.0,2810422.0,13.0,21.5,17.7,27.1,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
530,2022-06-15,4789374.0,2078350.0,2711024.0,5273775.0,2509962.0,2763813.0,14.0,17.5,14.9,20.1,18.5,0.0,Summer,2022,Good,Moderate,No_Snow,Warm,Weekday
531,2022-06-16,4811512.0,2048719.0,2762793.0,5385028.0,2522397.0,2862631.0,18.0,20.3,17.6,24.8,0.7,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
532,2022-06-17,4900582.0,2012420.0,2888162.0,5532904.0,2485235.0,3047669.0,25.0,22.5,16.5,28.1,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
533,2022-06-18,3526826.0,1037192.0,2489634.0,3888223.0,1123063.0,2765160.0,21.0,23.3,22.0,25.1,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekend
534,2022-06-19,2597860.0,756464.0,1841396.0,2724580.0,803327.0,1921253.0,26.0,23.4,22.3,25.1,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekend
535,2022-06-20,4707314.0,2028980.0,2678334.0,5183465.0,2489507.0,2693958.0,25.0,25.2,22.0,29.0,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
536,2022-06-21,4864321.0,2083486.0,2780835.0,5344023.0,2541016.0,2803007.0,29.0,26.5,21.2,32.6,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
537,2022-06-22,4911697.0,2071047.0,2840650.0,5400812.0,2526881.0,2873931.0,28.0,25.9,21.9,31.0,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
538,2022-06-23,4599943.0,2020861.0,2579082.0,5155968.0,2471818.0,2684150.0,27.0,24.3,23.3,26.4,103.0,0.0,Summer,2022,Good,Heavy,No_Snow,Warm,Weekday
539,2022-06-24,4904262.0,2023373.0,2880889.0,5499209.0,2463864.0,3035345.0,28.0625,22.6,20.6,24.9,19.1,0.0,Summer,2022,Good,Moderate,No_Snow,Warm,Weekday
540,2022-06-25,3663689.0,1064941.0,2598748.0,3941086.0,1128718.0,2812368.0,47.0,26.0,21.5,30.5,0.0,0.0,Summer,2022,Normal,Dry,No_Snow,Warm,Weekend
541,2022-06-26,2559160.0,733338.0,1825822.0,2662239.0,778079.0,1884160.0,23.0,26.5,24.8,28.1,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekend
542,2022-06-27,4632647.0,2025511.0,2607136.0,5034384.0,2447575.0,2586809.0,12.0,26.8,25.4,28.1,6.1,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
543,2022-06-28,4699411.0,2043905.0,2655506.0,5127997.0,2472094.0,2655903.0,18.0,26.9,25.7,27.9,6.3,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
544,2022-06-29,4796584.0,2082402.0,2714182.0,5168264.0,2479591.0,2688673.0,14.0,25.1,24.4,26.1,37.8,0.0,Summer,2022,Good,Moderate,No_Snow,Warm,Weekday
545,2022-06-30,4598944.0,2029848.0,2569096.0,5069105.0,2460918.0,2608187.0,28.0625,22.3,21.2,24.5,176.2,0.0,Summer,2022,Good,Heavy,No_Snow,Warm,Weekday
546,2022-07-01,5117110.0,2115442.0,3001668.0,5483267.0,2483053.0,3000214.0,20.0,26.6,21.9,30.9,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
548,2022-07-03,2664201.0,788077.0,1876124.0,2684867.0,806292.0,1878575.0,36.0,29.3,24.4,34.2,0.0,0.0,Summer,2022,Normal,Dry,No_Snow,Warm,Weekend
549,2022-07-04,4842382.0,2120695.0,2721687.0,5143820.0,2518181.0,2625639.0,38.0,29.3,26.4,32.6,0.0,0.0,Summer,2022,Normal,Dry,No_Snow,Warm,Weekday
550,2022-07-05,4963187.0,2144047.0,2819140.0,5275555.0,2535681.0,2739874.0,34.0,29.2,26.7,33.1,0.0,0.0,Summer,2022,Normal,Dry,No_Snow,Warm,Weekday
551,2022-07-06,5049978.0,2177050.0,2872928.0,5328115.0,2530913.0,2797202.0,32.0,29.5,26.2,33.3,16.1,0.0,Summer,2022,Normal,Moderate,No_Snow,Warm,Weekday
552,2022-07-07,4881453.0,2113259.0,2768194.0,5212344.0,2485192.0,2727152.0,22.0,28.2,26.4,31.0,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
553,2022-07-08,4994993.0,2094288.0,2900705.0,5422427.0,2470280.0,2952147.0,22.0,25.8,24.0,27.9,1.7,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
554,2022-07-09,3594568.0,1052661.0,2541907.0,3760378.0,1086053.0,2674325.0,23.0,26.9,24.0,30.9,0.1,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekend
555,2022-07-10,2673014.0,797472.0,1875542.0,2683357.0,812358.0,1870999.0,41.0,29.2,24.6,35.1,0.0,0.0,Summer,2022,Normal,Dry,No_Snow,Warm,Weekend
556,2022-07-11,4739459.0,2063385.0,2676074.0,5049752.0,2450922.0,2598830.0,26.0,27.0,24.7,30.6,9.0,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
557,2022-07-12,4895093.0,2112266.0,2782827.0,5271815.0,2517636.0,2754179.0,14.0,26.8,23.2,29.4,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
558,2022-07-13,4576170.0,2058830.0,2517340.0,5062763.0,2464195.0,2598568.0,16.0,25.0,24.0,27.1,114.5,0.0,Summer,2022,Good,Heavy,No_Snow,Warm,Weekday
559,2022-07-14,4912862.0,2085176.0,2827686.0,5313167.0,2494371.0,2818796.0,14.0,25.7,23.3,29.9,0.9,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
560,2022-07-15,5034557.0,2075397.0,2959160.0,5519030.0,2471589.0,3047441.0,25.0,26.0,23.0,30.3,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
561,2022-07-16,3447582.0,1005913.0,2441669.0,3743855.0,1062419.0,2681436.0,27.0,24.8,23.2,28.2,34.0,0.0,Summer,2022,Good,Moderate,No_Snow,Warm,Weekend
562,2022-07-17,2614477.0,771096.0,1843381.0,2674619.0,795790.0,1878829.0,26.0,25.5,22.5,29.7,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekend
563,2022-07-18,4697750.0,2023141.0,2674609.0,5037433.0,2435421.0,2602012.0,26.0,26.8,23.1,30.1,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
564,2022-07-19,4820730.0,2071184.0,2749546.0,5194723.0,2485031.0,2709692.0,34.0,27.4,24.3,31.1,0.0,0.0,Summer,2022,Normal,Dry,No_Snow,Warm,Weekday
565,2022-07-20,4862926.0,2062106.0,2800820.0,5254276.0,2478199.0,2776077.0,31.0,27.1,24.3,30.4,1.1,0.0,Summer,2022,Normal,Light,No_Snow,Warm,Weekday
566,2022-07-21,4636249.0,1986056.0,2650193.0,5128742.0,2418868.0,2709874.0,13.0,23.2,20.8,25.2,10.4,0.0,Summer,2022,Good,Moderate,No_Snow,Warm,Weekday
567,2022-07-22,4712411.0,1938941.0,2773470.0,5288840.0,2388706.0,2900134.0,29.0,25.1,22.9,27.5,5.2,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
568,2022-07-23,3369916.0,983638.0,2386278.0,3522953.0,1032365.0,2490588.0,33.0,24.8,22.3,28.0,9.9,0.0,Summer,2022,Normal,Light,No_Snow,Warm,Weekend
569,2022-07-24,2484132.0,738920.0,1745212.0,2507099.0,752331.0,1754768.0,18.0,25.0,22.0,28.4,1.2,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekend
570,2022-07-25,4562428.0,1937123.0,2625305.0,4956147.0,2377080.0,2579067.0,24.0,27.5,23.6,32.0,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
571,2022-07-26,4645899.0,1974756.0,2671143.0,5040434.0,2396839.0,2643595.0,33.0,28.9,24.4,33.1,0.0,0.0,Summer,2022,Normal,Dry,No_Snow,Warm,Weekday
572,2022-07-27,4654972.0,1957707.0,2697265.0,5051686.0,2371535.0,2680151.0,38.0,29.3,26.4,33.4,0.0,0.0,Summer,2022,Normal,Dry,No_Snow,Warm,Weekday
573,2022-07-28,4589545.0,1924614.0,2664931.0,5048182.0,2351297.0,2696885.0,28.0,29.7,25.1,34.4,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
574,2022-07-29,4654766.0,1906586.0,2748180.0,5113123.0,2293346.0,2819777.0,25.0,30.7,27.3,34.3,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Hot,Weekday
575,2022-07-30,3216577.0,979252.0,2237325.0,3285620.0,987214.0,2298406.0,23.0,30.9,27.3,36.1,1.0,0.0,Summer,2022,Good,Light,No_Snow,Hot,Weekend
576,2022-07-31,2306090.0,700163.0,1605927.0,2342500.0,719067.0,1623433.0,13.0,27.2,25.4,29.0,47.2,0.0,Summer,2022,Good,Moderate,No_Snow,Warm,Weekend
577,2022-08-01,4286183.0,1821991.0,2464192.0,4582241.0,2189224.0,2393017.0,21.0,28.6,25.4,32.4,30.0,0.0,Summer,2022,Good,Moderate,No_Snow,Warm,Weekday
578,2022-08-02,4247174.0,1799912.0,2447262.0,4661091.0,2203669.0,2457422.0,28.0625,26.8,25.5,28.5,33.5,0.0,Summer,2022,Good,Moderate,No_Snow,Warm,Weekday
579,2022-08-03,4356830.0,1839360.0,2517470.0,4688837.0,2203398.0,2485439.0,26.0,27.1,25.2,30.0,51.1,0.0,Summer,2022,Good,Heavy,No_Snow,Warm,Weekday
580,2022-08-04,4525578.0,1899640.0,2625938.0,4893512.0,2286344.0,2607168.0,21.0,28.9,26.0,32.9,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
581,2022-08-05,4565927.0,1870686.0,2695241.0,4969297.0,2240293.0,2729004.0,18.0,29.4,27.0,32.7,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
582,2022-08-06,4565927.0,1870686.0,2695241.0,4969297.0,2240293.0,2729004.0,33.0,28.7,27.4,30.3,13.6,0.0,Summer,2022,Normal,Moderate,No_Snow,Warm,Weekend
583,2022-08-07,3251392.0,971979.0,2279413.0,3272068.0,966425.0,2305643.0,26.0,28.9,27.2,31.7,0.9,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekend
584,2022-08-08,4128931.0,1823983.0,2304948.0,4607473.0,2262546.0,2344927.0,28.0625,26.8,25.200000000000003,28.4,129.6,0.0,Summer,2022,Good,Heavy,No_Snow,Warm,Weekday
585,2022-08-09,4128931.0,1823983.0,2304948.0,4328984.0,2122137.0,2206847.0,28.0625,25.1,22.0,26.5,123.1,0.0,Summer,2022,Good,Heavy,No_Snow,Warm,Weekday
586,2022-08-10,4491198.0,1866082.0,2625116.0,4907049.0,2288600.0,2618449.0,20.0,24.7,21.4,28.8,7.6,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
587,2022-08-11,4401988.0,1865736.0,2536252.0,4848316.0,2291008.0,2557308.0,15.0,25.0,23.4,27.5,38.8,0.0,Summer,2022,Good,Moderate,No_Snow,Warm,Weekday
588,2022-08-12,4698326.0,1898761.0,2799565.0,5183041.0,2296071.0,2886970.0,27.0,27.0,23.0,32.4,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
589,2022-08-13,4698326.0,1898761.0,2799565.0,5183041.0,2296071.0,2886970.0,28.0,25.8,24.7,27.5,4.0,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekend
590,2022-08-14,2521703.0,726481.0,1795222.0,2526613.0,737324.0,1789289.0,23.0,27.6,24.5,31.5,3.0,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekend
591,2022-08-15,2445892.0,713684.0,1732208.0,2445107.0,719751.0,1725356.0,24.0,28.1,26.6,29.8,0.9,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
592,2022-08-16,4592009.0,1946946.0,2645063.0,4898889.0,2333361.0,2565528.0,24.0,26.7,24.1,30.0,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
593,2022-08-17,4753001.0,2025748.0,2727253.0,5038722.0,2378801.0,2659921.0,24.0,26.0,22.8,30.5,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
594,2022-08-18,4716612.0,2000154.0,2716458.0,5075749.0,2377624.0,2698125.0,23.0,25.6,22.4,29.8,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
595,2022-08-19,4670133.0,1947271.0,2722862.0,5128438.0,2325898.0,2802540.0,26.0,26.0,23.3,27.5,66.1,0.0,Summer,2022,Good,Heavy,No_Snow,Warm,Weekday
596,2022-08-20,3491146.0,1038608.0,2452538.0,3567737.0,1045625.0,2522112.0,25.0,28.2,25.7,32.0,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekend
597,2022-08-21,2607417.0,779720.0,1827697.0,2595639.0,785696.0,1809943.0,27.0,28.1,24.7,32.0,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekend
598,2022-08-22,4629924.0,1987172.0,2642752.0,4901970.0,2349189.0,2552781.0,24.0,26.8,22.9,30.2,3.2,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
599,2022-08-23,4728566.0,2044512.0,2684054.0,5053996.0,2428871.0,2625125.0,18.0,25.4,22.4,30.2,2.2,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
600,2022-08-24,4752913.0,2032685.0,2720228.0,5119818.0,2420596.0,2699222.0,18.0,24.8,22.4,27.9,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
601,2022-08-25,4695547.0,2007424.0,2688123.0,5118960.0,2400673.0,2718287.0,19.0,22.2,21.1,24.0,1.6,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
602,2022-08-26,4907885.0,2025068.0,2882817.0,5393439.0,2416812.0,2976627.0,33.0,23.8,19.9,28.4,0.0,0.0,Summer,2022,Normal,Dry,No_Snow,Warm,Weekday
603,2022-08-27,3623825.0,1078952.0,2544873.0,3896335.0,1149574.0,2746761.0,20.0,21.5,17.6,25.5,17.6,0.0,Summer,2022,Good,Moderate,No_Snow,Warm,Weekend
604,2022-08-28,3623825.0,1078952.0,2544873.0,3896335.0,1149574.0,2746761.0,18.0,22.6,16.1,28.4,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekend
605,2022-08-29,4623636.0,2031423.0,2592213.0,5012046.0,2429877.0,2582169.0,13.0,21.0,19.5,22.5,2.2,0.0,Summer,2022,Good,Light,No_Snow,Warm,Weekday
606,2022-08-30,4585360.0,2062493.0,2522867.0,5001271.0,2453510.0,2547761.0,8.0,19.1,17.9,20.3,35.8,0.0,Summer,2022,Good,Moderate,No_Snow,Warm,Weekday
607,2022-08-31,4832522.0,2068190.0,2764332.0,5249092.0,2475289.0,2773803.0,11.0,21.7,19.6,24.9,0.0,0.0,Summer,2022,Good,Dry,No_Snow,Warm,Weekday
608,2022-09-01,5006359.0,2128002.0,2878357.0,5426319.0,2559212.0,2867107.0,19.0,24.0,18.3,30.4,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekday
609,2022-09-02,5082340.0,2107887.0,2974453.0,5600034.0,2536638.0,3063396.0,18.0,24.7,20.3,29.8,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekday
610,2022-09-03,3728129.0,1097823.0,2630306.0,3966073.0,1154939.0,2811134.0,13.0,24.2,20.5,29.2,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekend
611,2022-09-04,2442355.0,742982.0,1699373.0,2495119.0,763453.0,1731666.0,12.0,22.3,19.8,24.0,33.8,0.0,Fall,2022,Good,Moderate,No_Snow,Warm,Weekend
612,2022-09-05,4494554.0,2060920.0,2433634.0,4879304.0,2458870.0,2420434.0,28.84090909090909,19.2,17.7,22.7,120.0,0.0,Fall,2022,Good,Heavy,No_Snow,Warm,Weekday
613,2022-09-06,4605828.0,1927131.0,2678697.0,4958044.0,2337894.0,2620150.0,28.84090909090909,21.0,17.0,26.3,25.3,0.0,Fall,2022,Good,Moderate,No_Snow,Warm,Weekday
614,2022-09-07,5170794.0,2166383.0,3004411.0,5614570.0,2629904.0,2984666.0,31.0,22.8,17.9,28.1,0.0,0.0,Fall,2022,Normal,Dry,No_Snow,Warm,Weekday
615,2022-09-08,5031796.0,1937925.0,3093871.0,5445721.0,2181530.0,3264191.0,30.0,23.2,16.7,29.5,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekday
616,2022-09-09,2321239.0,662924.0,1658315.0,2291944.0,659421.0,1632523.0,22.0,24.3,18.9,30.8,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekend
617,2022-09-10,1790701.0,535759.0,1254942.0,1741406.0,506430.0,1234976.0,14.0,23.6,19.0,28.4,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekend
618,2022-09-11,2213968.0,611079.0,1602889.0,2299855.0,641962.0,1657893.0,20.0,23.3,20.6,26.4,0.1,0.0,Fall,2022,Good,Light,No_Snow,Warm,Weekend
619,2022-09-12,2453648.0,700878.0,1752770.0,2509959.0,747804.0,1762155.0,22.0,23.8,20.3,27.5,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekend
621,2022-09-14,4886826.0,2124183.0,2762643.0,5360180.0,2578109.0,2782071.0,19.0,24.6,22.7,27.9,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekday
622,2022-09-15,4942842.0,2125576.0,2817266.0,5446766.0,2589172.0,2857594.0,21.0,25.2,22.0,28.3,0.1,0.0,Fall,2022,Good,Light,No_Snow,Warm,Weekday
623,2022-09-16,5030486.0,2102643.0,2927843.0,5667287.0,2571663.0,3095624.0,24.0,25.7,23.4,29.9,14.6,0.0,Fall,2022,Good,Moderate,No_Snow,Warm,Weekday
624,2022-09-17,3681194.0,1093198.0,2587996.0,4075229.0,1181437.0,2893792.0,21.0,25.6,23.3,29.4,4.3,0.0,Fall,2022,Good,Light,No_Snow,Warm,Weekend
625,2022-09-18,2779050.0,818800.0,1960250.0,2939623.0,857257.0,2082366.0,22.0,27.1,23.0,32.5,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekend
626,2022-09-19,4813473.0,2100972.0,2712501.0,5286185.0,2565007.0,2721178.0,16.0,24.6,19.5,29.6,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekday
627,2022-09-20,4923167.0,2133297.0,2789870.0,5485559.0,2624043.0,2861516.0,26.0,19.9,16.1,24.6,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekday
629,2022-09-22,4921440.0,2098811.0,2822629.0,5536302.0,2590061.0,2946241.0,31.0,19.8,14.2,24.7,0.0,0.0,Fall,2022,Normal,Dry,No_Snow,Warm,Weekday
630,2022-09-23,4979111.0,2071959.0,2907152.0,5713286.0,2565326.0,3147960.0,26.0,17.5,14.7,22.2,3.3,0.0,Fall,2022,Good,Light,No_Snow,Warm,Weekday
631,2022-09-24,3721332.0,1112680.0,2608652.0,4259126.0,1252974.0,3006152.0,20.0,18.5,12.3,24.2,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekend
632,2022-09-25,2785520.0,820962.0,1964558.0,3013467.0,891448.0,2122019.0,24.0,19.6,15.4,25.2,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekend
633,2022-09-26,4800377.0,2076745.0,2723632.0,5330270.0,2570218.0,2760052.0,27.0,20.0,14.8,25.4,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekday
634,2022-09-27,4800169.0,2076642.0,2723527.0,5529272.0,2630869.0,2898403.0,27.0,20.9,14.0,28.0,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekday
635,2022-09-28,4969954.0,2127482.0,2842472.0,5511121.0,2597516.0,2913605.0,36.0,20.4,16.1,26.1,0.0,0.0,Fall,2022,Normal,Dry,No_Snow,Warm,Weekday
636,2022-09-29,4931456.0,2092363.0,2839093.0,5531320.0,2583207.0,2948113.0,52.0,20.4,16.4,26.5,0.0,0.0,Fall,2022,Normal,Dry,No_Snow,Warm,Weekday
637,2022-09-30,5053579.0,2077464.0,2976115.0,5748058.0,2560127.0,3187931.0,50.0,20.7,14.8,27.7,0.0,0.0,Fall,2022,Normal,Dry,No_Snow,Warm,Weekday
638,2022-10-01,3571186.0,1068084.0,2503102.0,4007553.0,1177787.0,2829766.0,48.0,20.9,14.4,27.6,0.0,0.0,Fall,2022,Normal,Dry,No_Snow,Warm,Weekend
639,2022-10-02,2714551.0,773895.0,1940656.0,2951800.0,846630.0,2105170.0,31.0,19.4,17.2,21.6,15.8,0.0,Fall,2022,Normal,Moderate,No_Snow,Warm,Weekend
640,2022-10-03,2285529.0,705176.0,1580353.0,2491693.0,743851.0,1747842.0,14.0,21.4,17.5,23.4,76.0,0.0,Fall,2022,Good,Heavy,No_Snow,Warm,Weekend
641,2022-10-04,4827156.0,2095617.0,2731539.0,5375463.0,2596762.0,2778701.0,17.0,17.9,14.2,23.0,11.8,0.0,Fall,2022,Good,Moderate,No_Snow,Warm,Weekday
642,2022-10-05,4942910.0,2125189.0,2817721.0,5556582.0,2635534.0,2921048.0,19.0,16.6,14.1,21.6,0.1,0.0,Fall,2022,Good,Light,No_Snow,Warm,Weekday
643,2022-10-06,4921465.0,2095895.0,2825570.0,5573068.0,2606909.0,2966159.0,28.84090909090909,15.8,12.7,19.1,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Warm,Weekday
644,2022-10-07,5014788.0,2084024.0,2930764.0,5838293.0,2612688.0,3225605.0,15.0,14.3,11.0,18.6,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Mild,Weekday
646,2022-10-09,2439982.0,717647.0,1722335.0,2786803.0,821331.0,1965472.0,10.0,13.1,10.7,14.5,20.4,0.0,Fall,2022,Good,Moderate,No_Snow,Mild,Weekend
647,2022-10-10,2625699.0,773239.0,1852460.0,2892815.0,847924.0,2044891.0,28.84090909090909,9.9,8.2,11.9,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Mild,Weekend
648,2022-10-11,4841353.0,2100954.0,2740399.0,5464164.0,2626002.0,2838162.0,24.0,11.1,7.4,16.4,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Mild,Weekday
649,2022-10-12,4841353.0,2100954.0,2740399.0,5464164.0,2626002.0,2838162.0,25.0,13.5,6.5,20.6,0.0,0.0,Fall,2022,Good,Dry,No_Snow,Mild,Weekday
